71805.148,116960.992	71758.962,116965.316
76805.148,116960.992	76758.024,116964.768
81805.148,116960.992	81757.207,116965.197
86805.148,116960.992	86757.095,116965.731
91805.148,116960.992	91757.198,116966.874
96805.148,116960.992	96756.983,116967.683
101805.148,116960.992	101756.484,116968.588
106805.148,116960.992	106757.014,116969.834
111805.148,116960.992	111756.880,116971.714
116805.148,116960.992	116757.589,116973.667
121805.148,116960.992	121758.200,116975.940
126805.148,116960.992	126759.212,116976.996
131805.148,116960.992	131758.500,116977.774
136805.148,116960.992	136759.853,116978.772
141805.148,116960.992	141759.054,116979.738
146805.148,116960.992	146759.773,116981.034
151805.148,116960.992	151759.292,116981.609
156805.148,116960.992	156759.836,116982.069
161805.148,116960.992	161757.921,116982.542
166805.148,116960.992	166759.199,116983.730
171805.148,116960.992	171757.962,116985.326
26805.148,121960.992	26764.265,121954.998
31805.148,121960.992	31766.372,121955.525
36805.148,121960.992	36765.856,121955.577
41805.148,121960.992	41764.045,121956.285
46805.148,121960.992	46762.847,121957.740
51805.148,121960.992	51761.325,121959.864
56805.148,121960.992	56760.278,121962.355
61805.148,121960.992	61759.516,121964.207
66805.148,121960.992	66759.073,121964.487
71805.148,121960.992	71757.669,121964.017
76805.148,121960.992	76756.596,121963.278
81805.148,121960.992	81755.456,121963.321
86805.148,121960.992	86755.567,121964.335
91805.148,121960.992	91755.319,121965.661
96805.148,121960.992	96755.362,121966.026
101805.148,121960.992	101754.503,121967.072
106805.148,121960.992	106755.296,121968.041
111805.148,121960.992	111754.977,121969.636
116805.148,121960.992	116755.963,121971.482
121805.148,121960.992	121756.432,121973.161
126805.148,121960.992	126756.899,121974.459
131805.148,121960.992	131756.727,121975.330
136805.148,121960.992	136757.851,121976.375
141805.148,121960.992	141757.622,121977.871
146805.148,121960.992	146758.547,121978.979
151805.148,121960.992	151757.413,121979.790
156805.148,121960.992	156757.605,121980.661
161805.148,121960.992	161756.347,121981.413
166805.148,121960.992	166757.540,121982.109
171805.148,121960.992	171756.374,121983.802
26805.148,126960.992	26762.448,126955.628
31805.148,126960.992	31764.809,126955.988
36805.148,126960.992	36764.499,126956.111
41805.148,126960.992	41762.774,126956.660
46805.148,126960.992	46761.456,126957.724
51805.148,126960.992	51759.515,126959.663
56805.148,126960.992	56758.887,126962.552
61805.148,126960.992	61758.576,126963.975
66805.148,126960.992	66757.869,126964.375
71805.148,126960.992	71756.456,126963.944
76805.148,126960.992	76754.937,126963.455
81805.148,126960.992	81753.749,126963.825
86805.148,126960.992	86754.257,126964.722
91805.148,126960.992	91753.674,126965.279
96805.148,126960.992	96753.445,126966.138
101805.148,126960.992	101753.045,126967.037
106805.148,126960.992	106753.453,126968.296
111805.148,126960.992	111753.780,126969.796
116805.148,126960.992	116754.313,126971.732
121805.148,126960.992	121754.668,126973.275
126805.148,126960.992	126755.696,126974.684
131805.148,126960.992	131755.445,126975.283
136805.148,126960.992	136756.356,126976.712
141805.148,126960.992	141756.458,126978.150
146805.148,126960.992	146757.018,126979.174
151805.148,126960.992	151756.463,126980.016
156805.148,126960.992	156756.983,126980.531
161805.148,126960.992	161754.988,126981.066
166805.148,126960.992	166755.651,126982.105
171805.148,126960.992	171754.350,126983.746
26805.148,131960.992	26761.285,131954.392
31805.148,131960.992	31763.436,131954.813
36805.148,131960.992	36763.004,131955.171
41805.148,131960.992	41760.640,131955.310
46805.148,131960.992	46760.106,131956.076
51805.148,131960.992	51758.385,131958.213
56805.148,131960.992	56757.182,131960.792
61805.148,131960.992	61756.861,131962.595
66805.148,131960.992	66755.876,131963.254
71805.148,131960.992	71754.503,131962.754
76805.148,131960.992	76753.655,131962.358
81805.148,131960.992	81752.053,131962.843
86805.148,131960.992	86752.325,131963.391
91805.148,131960.992	91752.334,131964.094
96805.148,131960.992	96752.222,131965.178
101805.148,131960.992	101751.855,131966.174
106805.148,131960.992	106752.496,131967.288
111805.148,131960.992	111751.974,131969.008
116805.148,131960.992	116753.244,131970.298
121805.148,131960.992	121753.561,131972.058
126805.148,131960.992	126754.397,131973.150
131805.148,131960.992	131753.889,131974.027
136805.148,131960.992	136754.245,131975.257
141805.148,131960.992	141753.991,131976.817
146805.148,131960.992	146754.795,131978.161
151805.148,131960.992	151754.390,131978.906
156805.148,131960.992	156755.267,131979.789
161805.148,131960.992	161753.251,131980.449
166805.148,131960.992	166754.057,131981.274
171805.148,131960.992	171752.972,131982.739
26805.148,136960.992	26759.986,136955.566
31805.148,136960.992	31762.185,136956.153
36805.148,136960.992	36761.654,136956.018
41805.148,136960.992	41759.140,136956.334
46805.148,136960.992	46758.444,136957.684
51805.148,136960.992	51756.590,136959.835
56805.148,136960.992	56755.634,136961.852
61805.148,136960.992	61754.944,136963.888
66805.148,136960.992	66754.146,136964.473
71805.148,136960.992	71753.012,136963.721
76805.148,136960.992	76752.022,136963.529
81805.148,136960.992	81751.031,136963.551
86805.148,136960.992	86751.087,136964.310
91805.148,136960.992	91750.722,136965.257
96805.148,136960.992	96751.105,136965.890
101805.148,136960.992	101749.950,136966.757
106805.148,136960.992	106750.599,136968.124
111805.148,136960.992	111750.416,136969.803
116805.148,136960.992	116751.353,136971.418
121805.148,136960.992	121752.083,136973.418
126805.148,136960.992	126752.056,136974.138
131805.148,136960.992	131752.368,136975.116
136805.148,136960.992	136753.052,136976.470
141805.148,136960.992	141752.529,136977.608
146805.148,136960.992	146753.709,136978.906
151805.148,136960.992	151752.849,136979.528
156805.148,136960.992	156753.412,136980.348
161805.148,136960.992	161751.825,136980.939
166805.148,136960.992	166752.637,136982.036
171805.148,136960.992	171751.689,136983.509
26805.148,141960.992	26758.291,141954.620
31805.148,141960.992	31760.689,141955.283
36805.148,141960.992	36759.916,141955.517
41805.148,141960.992	41758.288,141955.646
46805.148,141960.992	46756.668,141956.867
51805.148,141960.992	51755.467,141958.510
56805.148,141960.992	56754.276,141961.072
61805.148,141960.992	61753.067,141963.270
66805.148,141960.992	66752.569,141963.343
71805.148,141960.992	71751.406,141963.364
76805.148,141960.992	76751.062,141962.577
81805.148,141960.992	81750.102,141963.151
86805.148,141960.992	86749.607,141963.854
91805.148,141960.992	91749.599,141964.861
96805.148,141960.992	96749.715,141965.443
101805.148,141960.992	101748.850,141966.276
106805.148,141960.992	106749.495,141967.614
111805.148,141960.992	111749.352,141969.021
116805.148,141960.992	116750.085,141970.805
121805.148,141960.992	121750.729,141972.478
126805.148,141960.992	126751.558,141973.728
131805.148,141960.992	131750.554,141974.419
136805.148,141960.992	136751.288,141975.577
141805.148,141960.992	141751.413,141977.280
146805.148,141960.992	146752.218,141978.100
151805.148,141960.992	151752.094,141979.180
156805.148,141960.992	156752.413,141979.883
161805.148,141960.992	161750.579,141980.501
166805.148,141960.992	166750.906,141981.484
171805.148,141960.992	171750.330,141983.089
26805.148,146960.992	26756.013,146955.727
31805.148,146960.992	31759.738,146956.230
36805.148,146960.992	36758.815,146955.912
41805.148,146960.992	41756.080,146956.368
46805.148,146960.992	46754.987,146957.361
51805.148,146960.992	51753.359,146959.555
56805.148,146960.992	56752.895,146962.159
61805.148,146960.992	61752.193,146963.775
66805.148,146960.992	66751.524,146964.223
71805.148,146960.992	71750.258,146963.626
76805.148,146960.992	76749.425,146963.100
81805.148,146960.992	81748.400,146963.486
86805.148,146960.992	86748.354,146964.458
91805.148,146960.992	91748.110,146965.480
96805.148,146960.992	96748.171,146966.151
101805.148,146960.992	101747.397,146967.032
106805.148,146960.992	106748.114,146967.931
111805.148,146960.992	111747.945,146969.785
116805.148,146960.992	116749.071,146971.286
121805.148,146960.992	121749.510,146973.313
126805.148,146960.992	126750.047,146974.366
131805.148,146960.992	131749.476,146975.085
136805.148,146960.992	136750.422,146975.860
141805.148,146960.992	141749.833,146977.610
146805.148,146960.992	146750.346,146978.857
151805.148,146960.992	151750.745,146980.003
156805.148,146960.992	156750.681,146980.467
161805.148,146960.992	161748.861,146980.842
166805.148,146960.992	166749.847,146981.834
171805.148,146960.992	171749.077,146983.575
26805.148,151960.992	26754.859,151954.140
31805.148,151960.992	31757.637,151954.870
36805.148,151960.992	36756.818,151954.850
41805.148,151960.992	41754.919,151955.183
46805.148,151960.992	46753.669,151956.366
51805.148,151960.992	51751.880,151958.307
56805.148,151960.992	56751.556,151960.282
61805.148,151960.992	61751.035,151962.422
66805.148,151960.992	66750.094,151962.775
71805.148,151960.992	71748.507,151962.665
76805.148,151960.992	76747.910,151961.889
81805.148,151960.992	81747.120,151962.244
86805.148,151960.992	86747.016,151962.778
91805.148,151960.992	91746.479,151963.945
96805.148,151960.992	96746.920,151965.028
101805.148,151960.992	101746.019,151966.020
106805.148,151960.992	106746.977,151967.082
111805.148,151960.992	111746.426,151969.075
116805.148,151960.992	116747.434,151970.268
121805.148,151960.992	121747.783,151971.544
126805.148,151960.992	126748.513,151972.971
131805.148,151960.992	131747.828,151973.424
136805.148,151960.992	136748.872,151974.641
141805.148,151960.992	141748.765,151976.446
146805.148,151960.992	146749.034,151977.580
151805.148,151960.992	151748.704,151978.647
156805.148,151960.992	156749.131,151979.240
161805.148,151960.992	161747.349,151979.963
166805.148,151960.992	166748.591,151981.040
171805.148,151960.992	171747.147,151982.382
26805.148,156960.992	26753.853,156954.712
31805.148,156960.992	31756.074,156955.209
36805.148,156960.992	36755.228,156954.927
41805.148,156960.992	41753.669,156955.229
46805.148,156960.992	46752.398,156956.427
51805.148,156960.992	51750.705,156958.575
56805.148,156960.992	56749.904,156960.925
61805.148,156960.992	61749.528,156962.686
66805.148,156960.992	66748.756,156963.291
71805.148,156960.992	71747.049,156962.566
76805.148,156960.992	76746.457,156962.019
81805.148,156960.992	81745.483,156962.754
86805.148,156960.992	86745.133,156963.475
91805.148,156960.992	91745.032,156964.365
96805.148,156960.992	96745.508,156965.316
101805.148,156960.992	101744.550,156966.027
106805.148,156960.992	106744.564,156967.229
111805.148,156960.992	111744.780,156968.640
116805.148,156960.992	116745.776,156970.226
121805.148,156960.992	121745.841,156971.877
126805.148,156960.992	126747.592,156973.193
131805.148,156960.992	131746.833,156973.889
136805.148,156960.992	136747.634,156974.929
141805.148,156960.992	141747.333,156976.596
146805.148,156960.992	146748.027,156977.297
151805.148,156960.992	151746.860,156978.931
156805.148,156960.992	156747.469,156979.433
161805.148,156960.992	161746.439,156980.078
166805.148,156960.992	166746.509,156981.082
171805.148,156960.992	171745.839,156982.447
26805.148,161960.992	26751.937,161953.737
31805.148,161960.992	31754.984,161954.027
36805.148,161960.992	36754.071,161954.454
41805.148,161960.992	41751.985,161954.460
46805.148,161960.992	46750.879,161955.552
51805.148,161960.992	51749.176,161957.432
56805.148,161960.992	56748.630,161959.848
61805.148,161960.992	61748.066,161961.948
66805.148,161960.992	66747.625,161962.127
71805.148,161960.992	71745.719,161961.160
76805.148,161960.992	76745.339,161960.920
81805.148,161960.992	81743.837,161961.250
86805.148,161960.992	86743.779,161961.951
91805.148,161960.992	91744.082,161963.113
96805.148,161960.992	96743.848,161964.421
101805.148,161960.992	101743.010,161965.126
106805.148,161960.992	106743.475,161966.174
111805.148,161960.992	111742.969,161967.741
116805.148,161960.992	116744.080,161969.081
121805.148,161960.992	121744.713,161971.031
126805.148,161960.992	126745.285,161972.374
131805.148,161960.992	131745.082,161972.857
136805.148,161960.992	136745.845,161974.274
141805.148,161960.992	141745.598,161975.110
146805.148,161960.992	146747.382,161976.639
151805.148,161960.992	151745.381,161978.001
156805.148,161960.992	156745.805,161978.565
161805.148,161960.992	161744.177,161979.052
166805.148,161960.992	166744.882,161980.401
171805.148,161960.992	171744.504,161981.980
26805.148,166960.992	26750.746,166955.346
31805.148,166960.992	31753.930,166955.686
36805.148,166960.992	36752.056,166956.031
41805.148,166960.992	41750.666,166956.054
46805.148,166960.992	46749.858,166957.218
51805.148,166960.992	51748.302,166959.319
56805.148,166960.992	56747.683,166962.174
61805.148,166960.992	61746.606,166963.649
66805.148,166960.992	66745.414,166963.947
71805.148,166960.992	71744.527,166963.569
76805.148,166960.992	76743.581,166962.993
81805.148,166960.992	81742.653,166963.053
86805.148,166960.992	86742.538,166963.847
91805.148,166960.992	91742.183,166965.118
96805.148,166960.992	96742.413,166965.974
101805.148,166960.992	101741.226,166966.930
106805.148,166960.992	106741.994,166967.914
111805.148,166960.992	111741.345,166969.355
116805.148,166960.992	116742.722,166971.172
121805.148,166960.992	121743.404,166972.979
126805.148,166960.992	126744.385,166973.983
131805.148,166960.992	131743.507,166974.550
136805.148,166960.992	136744.859,166976.266
141805.148,166960.992	141743.662,166977.639
146805.148,166960.992	146745.100,166978.775
151805.148,166960.992	151744.042,166979.729
156805.148,166960.992	156744.274,166979.995
161805.148,166960.992	161742.926,166980.656
166805.148,166960.992	166743.865,166981.721
171805.148,166960.992	171742.363,166983.020
26805.148,171960.992	26749.711,171954.509
31805.148,171960.992	31752.077,171955.214
36805.148,171960.992	36751.330,171955.337
41805.148,171960.992	41749.199,171955.851
46805.148,171960.992	46748.166,171957.170
51805.148,171960.992	51746.444,171958.942
56805.148,171960.992	56745.609,171960.986
61805.148,171960.992	61744.872,171962.505
66805.148,171960.992	66744.231,171963.101
71805.148,171960.992	71742.648,171962.798
76805.148,171960.992	76742.152,171962.006
81805.148,171960.992	81741.320,171962.362
86805.148,171960.992	86740.596,171963.576
91805.148,171960.992	91740.423,171964.675
96805.148,171960.992	96740.535,171965.492
101805.148,171960.992	101739.849,171966.310
106805.148,171960.992	106740.476,171967.472
111805.148,171960.992	111739.684,171968.808
116805.148,171960.992	116741.128,171970.440
121805.148,171960.992	121741.738,171972.155
126805.148,171960.992	126742.335,171973.140
131805.148,171960.992	131741.623,171974.005
136805.148,171960.992	136742.658,171975.461
141805.148,171960.992	141741.928,171976.645
146805.148,171960.992	146742.951,171978.076
151805.148,171960.992	151742.608,171978.425
156805.148,171960.992	156742.750,171979.508
161805.148,171960.992	161741.194,171980.086
166805.148,171960.992	166742.412,171980.927
171805.148,171960.992	171740.893,171982.690
26805.148,176960.992	26748.540,176955.565
31805.148,176960.992	31750.540,176955.771
36805.148,176960.992	36749.922,176956.132
41805.148,176960.992	41747.583,176956.475
46805.148,176960.992	46746.565,176957.756
51805.148,176960.992	51744.931,176959.515
56805.148,176960.992	56744.292,176961.787
61805.148,176960.992	61743.894,176963.651
66805.148,176960.992	66742.705,176963.546
71805.148,176960.992	71741.225,176963.224
76805.148,176960.992	76740.375,176962.685
81805.148,176960.992	81739.670,176963.034
86805.148,176960.992	86739.296,176963.785
91805.148,176960.992	91739.040,176964.936
96805.148,176960.992	96739.060,176965.737
101805.148,176960.992	101738.438,176966.580
106805.148,176960.992	106739.011,176967.791
111805.148,176960.992	111738.921,176969.511
116805.148,176960.992	116739.249,176971.058
121805.148,176960.992	121739.777,176972.960
126805.148,176960.992	126740.572,176974.025
131805.148,176960.992	131740.307,176974.172
136805.148,176960.992	136741.438,176975.438
141805.148,176960.992	141740.981,176977.236
146805.148,176960.992	146741.657,176978.384
151805.148,176960.992	151740.857,176979.352
156805.148,176960.992	156741.008,176979.833
161805.148,176960.992	161739.591,176980.313
166805.148,176960.992	166740.439,176981.509
171805.148,176960.992	171739.864,176982.905
26805.148,181960.992	26745.993,181954.197
31805.148,181960.992	31749.126,181954.929
36805.148,181960.992	36748.335,181954.787
41805.148,181960.992	41746.318,181955.043
46805.148,181960.992	46744.915,181955.969
51805.148,181960.992	51743.560,181958.133
56805.148,181960.992	56742.857,181960.232
61805.148,181960.992	61742.255,181961.591
66805.148,181960.992	66741.189,181962.176
71805.148,181960.992	71739.627,181961.413
76805.148,181960.992	76738.983,181961.076
81805.148,181960.992	81737.711,181961.498
86805.148,181960.992	86737.354,181962.264
91805.148,181960.992	91737.854,181963.871
96805.148,181960.992	96737.507,181964.665
101805.148,181960.992	101737.168,181965.542
106805.148,181960.992	106736.976,181966.647
111805.148,181960.992	111737.304,181968.232
116805.148,181960.992	116738.005,181969.772
121805.148,181960.992	121738.555,181971.288
126805.148,181960.992	126739.492,181972.291
131805.148,181960.992	131739.039,181973.115
136805.148,181960.992	136739.947,181974.275
141805.148,181960.992	141739.529,181975.834
146805.148,181960.992	146740.305,181977.167
151805.148,181960.992	151739.626,181977.809
156805.148,181960.992	156740.063,181978.854
161805.148,181960.992	161738.023,181979.524
166805.148,181960.992	166739.145,181980.486
171805.148,181960.992	171738.037,181981.784
26805.148,186960.992	26745.202,186954.709
31805.148,186960.992	31747.991,186955.274
36805.148,186960.992	36747.435,186955.336
41805.148,186960.992	41745.593,186955.644
46805.148,186960.992	46743.968,186956.522
51805.148,186960.992	51742.086,186958.545
56805.148,186960.992	56741.337,186960.783
61805.148,186960.992	61740.473,186962.696
66805.148,186960.992	66740.096,186963.094
71805.148,186960.992	71738.324,186962.527
76805.148,186960.992	76737.574,186961.686
81805.148,186960.992	81736.405,186962.457
86805.148,186960.992	86735.860,186963.406
91805.148,186960.992	91736.113,186964.456
96805.148,186960.992	96735.733,186965.018
101805.148,186960.992	101735.381,186966.175
106805.148,186960.992	106735.858,186967.482
111805.148,186960.992	111735.983,186969.183
116805.148,186960.992	116736.607,186970.551
121805.148,186960.992	121736.990,186971.994
126805.148,186960.992	126737.729,186973.059
131805.148,186960.992	131737.115,186973.995
136805.148,186960.992	136737.928,186975.078
141805.148,186960.992	141738.332,186976.488
146805.148,186960.992	146738.465,186977.557
151805.148,186960.992	151738.452,186979.067
156805.148,186960.992	156738.727,186979.580
161805.148,186960.992	161736.933,186980.075
166805.148,186960.992	166737.592,186981.027
171805.148,186960.992	171736.610,186982.560
26805.148,191960.992	26743.792,191954.061
31805.148,191960.992	31746.357,191954.767
36805.148,191960.992	36745.458,191954.837
41805.148,191960.992	41743.389,191954.940
46805.148,191960.992	46741.899,191955.882
51805.148,191960.992	51740.520,191957.583
56805.148,191960.992	56739.920,191959.975
61805.148,191960.992	61738.908,191962.085
66805.148,191960.992	66738.024,191962.372
71805.148,191960.992	71736.963,191961.646
76805.148,191960.992	76736.015,191961.201
81805.148,191960.992	81734.728,191961.470
86805.148,191960.992	86734.983,191962.496
91805.148,191960.992	91735.053,191963.240
96805.148,191960.992	96734.902,191964.424
101805.148,191960.992	101733.995,191965.360
106805.148,191960.992	106734.729,191966.824
111805.148,191960.992	111734.704,191968.500
116805.148,191960.992	116735.117,191970.025
121805.148,191960.992	121735.880,191971.422
126805.148,191960.992	126736.280,191972.564
131805.148,191960.992	131736.110,191973.278
136805.148,191960.992	136737.160,191974.399
141805.148,191960.992	141736.417,191975.771
146805.148,191960.992	146737.470,191977.359
151805.148,191960.992	151736.819,191978.265
156805.148,191960.992	156737.025,191978.992
161805.148,191960.992	161735.172,191979.600
166805.148,191960.992	166736.492,191980.611
171805.148,191960.992	171734.997,191981.956
26805.148,196960.992	26741.907,196954.840
31805.148,196960.992	31744.710,196955.480
36805.148,196960.992	36743.911,196955.726
41805.148,196960.992	41741.770,196956.117
46805.148,196960.992	46740.567,196957.039
51805.148,196960.992	51738.901,196959.178
56805.148,196960.992	56738.185,196961.145
61805.148,196960.992	61737.450,196962.985
66805.148,196960.992	66736.607,196963.573
71805.148,196960.992	71735.405,196962.893
76805.148,196960.992	76734.678,196962.329
81805.148,196960.992	81733.953,196962.618
86805.148,196960.992	86733.156,196963.425
91805.148,196960.992	91733.079,196964.962
96805.148,196960.992	96733.377,196965.582
101805.148,196960.992	101732.162,196966.617
106805.148,196960.992	106733.237,196967.853
111805.148,196960.992	111732.543,196969.564
116805.148,196960.992	116733.816,196971.166
121805.148,196960.992	121734.463,196972.733
126805.148,196960.992	126735.271,196973.795
131805.148,196960.992	131734.410,196974.372
136805.148,196960.992	136735.294,196975.722
141805.148,196960.992	141734.595,196977.254
146805.148,196960.992	146735.961,196978.298
151805.148,196960.992	151735.377,196979.538
156805.148,196960.992	156736.076,196980.153
161805.148,196960.992	161734.018,196980.586
166805.148,196960.992	166734.795,196981.594
171805.148,196960.992	171733.697,196983.174
26805.148,201960.992	26741.094,201954.715
31805.148,201960.992	31743.228,201955.288
36805.148,201960.992	36742.120,201955.304
41805.148,201960.992	41740.052,201955.412
46805.148,201960.992	46739.089,201956.938
51805.148,201960.992	51737.578,201958.963
56805.148,201960.992	56737.090,201961.304
61805.148,201960.992	61736.297,201962.992
66805.148,201960.992	66735.262,201963.511
71805.148,201960.992	71733.845,201962.942
76805.148,201960.992	76733.265,201962.252
81805.148,201960.992	81731.959,201962.840
86805.148,201960.992	86731.720,201963.677
91805.148,201960.992	91731.315,201964.795
96805.148,201960.992	96731.332,201965.731
101805.148,201960.992	101731.119,201966.563
106805.148,201960.992	106731.617,201967.795
111805.148,201960.992	111731.214,201969.381
116805.148,201960.992	116732.101,201971.030
121805.148,201960.992	121732.597,201972.840
126805.148,201960.992	126733.359,201973.841
131805.148,201960.992	131732.965,201974.332
136805.148,201960.992	136733.798,201975.598
141805.148,201960.992	141733.112,201977.185
146805.148,201960.992	146734.810,201978.435
151805.148,201960.992	151733.494,201979.316
156805.148,201960.992	156734.059,201979.847
161805.148,201960.992	161732.478,201980.834
166805.148,201960.992	166733.491,201981.631
171805.148,201960.992	171731.805,201983.406
26805.148,206960.992	26738.823,206955.083
31805.148,206960.992	31741.815,206955.322
36805.148,206960.992	36740.843,206955.908
41805.148,206960.992	41738.721,206956.044
46805.148,206960.992	46736.612,206957.802
51805.148,206960.992	51736.067,206959.777
56805.148,206960.992	56735.334,206961.732
61805.148,206960.992	61734.983,206963.509
66805.148,206960.992	66733.496,206963.963
71805.148,206960.992	71732.422,206963.501
76805.148,206960.992	76731.208,206962.921
81805.148,206960.992	81730.352,206963.455
86805.148,206960.992	86730.486,206964.104
91805.148,206960.992	91730.307,206965.384
96805.148,206960.992	96729.580,206966.353
101805.148,206960.992	101729.556,206967.007
106805.148,206960.992	106730.150,206968.414
111805.148,206960.992	111729.724,206970.008
116805.148,206960.992	116730.649,206971.502
121805.148,206960.992	121730.851,206973.437
126805.148,206960.992	126731.437,206974.633
131805.148,206960.992	131731.251,206975.258
136805.148,206960.992	136731.952,206976.639
141805.148,206960.992	141731.883,206978.237
146805.148,206960.992	146732.397,206979.001
151805.148,206960.992	151732.301,206980.119
156805.148,206960.992	156732.314,206980.798
161805.148,206960.992	161730.160,206981.154
166805.148,206960.992	166731.335,206982.399
171805.148,206960.992	171730.680,206983.720
26805.148,211960.992	26737.170,211953.718
31805.148,211960.992	31740.126,211954.440
36805.148,211960.992	36739.613,211954.422
41805.148,211960.992	41737.174,211954.805
46805.148,211960.992	46735.961,211956.242
51805.148,211960.992	51734.655,211958.382
56805.148,211960.992	56734.185,211960.188
61805.148,211960.992	61733.139,211962.081
66805.148,211960.992	66731.727,211962.819
71805.148,211960.992	71730.589,211962.247
76805.148,211960.992	76729.988,211961.489
81805.148,211960.992	81728.934,211961.671
86805.148,211960.992	86728.476,211962.615
91805.148,211960.992	91728.107,211964.004
96805.148,211960.992	96728.636,211965.193
101805.148,211960.992	101727.517,211965.903
106805.148,211960.992	106728.442,211967.054
111805.148,211960.992	111728.392,211968.432
116805.148,211960.992	116728.752,211970.455
121805.148,211960.992	121729.612,211972.039
126805.148,211960.992	126730.169,211973.280
131805.148,211960.992	131729.415,211973.675
136805.148,211960.992	136730.615,211974.967
141805.148,211960.992	141729.815,211976.540
146805.148,211960.992	146730.703,211977.736
151805.148,211960.992	151730.327,211978.918
156805.148,211960.992	156730.585,211979.733
161805.148,211960.992	161728.515,211980.177
166805.148,211960.992	166729.912,211981.240
171805.148,211960.992	171728.887,211982.674
26805.148,216960.992	26736.009,216954.576
31805.148,216960.992	31738.559,216955.385
36805.148,216960.992	36737.609,216955.635
41805.148,216960.992	41736.139,216955.784
46805.148,216960.992	46734.994,216955.866
51805.148,216960.992	51733.066,216959.278
56805.148,216960.992	56732.133,216961.344
61805.148,216960.992	61731.149,216963.501
66805.148,216960.992	66730.406,216963.373
71805.148,216960.992	71729.264,216963.133
76805.148,216960.992	76728.269,216962.766
81805.148,216960.992	81727.335,216962.834
86805.148,216960.992	86726.961,216964.058
91805.148,216960.992	91726.788,216965.329
96805.148,216960.992	96726.517,216966.068
101805.148,216960.992	101725.851,216967.014
106805.148,216960.992	106726.622,216968.119
111805.148,216960.992	111726.471,216969.782
116805.148,216960.992	116727.163,216971.732
121805.148,216960.992	121727.625,216973.219
126805.148,216960.992	126728.168,216974.441
131805.148,216960.992	131727.587,216975.214
136805.148,216960.992	136728.822,216976.592
141805.148,216960.992	141728.384,216978.028
146805.148,216960.992	146729.207,216978.901
151805.148,216960.992	151728.841,216979.973
156805.148,216960.992	156728.833,216980.683
161805.148,216960.992	161727.268,216981.543
166805.148,216960.992	166728.467,216982.638
171805.148,216960.992	171726.927,216984.137
26805.148,221960.992	26734.950,221954.797
31805.148,221960.992	31737.015,221955.357
36805.148,221960.992	36736.566,221955.638
41805.148,221960.992	41734.290,221956.191
46805.148,221960.992	46733.557,221957.148
51805.148,221960.992	51731.823,221959.166
56805.148,221960.992	56730.966,221961.764
61805.148,221960.992	61729.913,221963.653
66805.148,221960.992	66729.428,221963.759
71805.148,221960.992	71727.783,221963.405
76805.148,221960.992	76726.969,221962.792
81805.148,221960.992	81725.723,221963.193
86805.148,221960.992	86725.547,221964.185
91805.148,221960.992	91725.194,221965.025
96805.148,221960.992	96725.476,221966.232
101805.148,221960.992	101724.642,221967.132
106805.148,221960.992	106725.070,221968.554
111805.148,221960.992	111724.997,221970.245
116805.148,221960.992	116726.081,221971.744
121805.148,221960.992	121726.163,221973.552
126805.148,221960.992	126726.852,221975.101
131805.148,221960.992	131726.286,221975.780
136805.148,221960.992	136727.570,221977.145
141805.148,221960.992	141727.169,221978.377
146805.148,221960.992	146727.773,221979.356
151805.148,221960.992	151726.970,221980.587
156805.148,221960.992	156726.895,221981.156
161805.148,221960.992	161725.414,221981.702
166805.148,221960.992	166726.794,221982.738
171805.148,221960.992	171725.258,221984.481
